comando,backend,ejemplo,n,iteracion,tiempo
prove,noirky2-bits,memory,3000,5,36.408923864364624
prove,noirky2-bits,memory,3000,6,36.59175157546997
prove,noirky2-bits,memory,3000,7,36.5874445438385
prove,noirky2-bits,memory,3000,8,37.498767137527466
prove,noirky2-bits,memory,3000,9,36.57760286331177
prove,noirky2-bits,memory,3000,10,36.157106161117554
prove,noirky2-bits,memory,3000,11,36.79416513442993
prove,noirky2-bits,memory,3000,12,36.613789319992065
prove,noirky2-bits,memory,3000,13,36.84446954727173
prove,noirky2-bits,memory,3000,14,36.703773021698
prove,noirky2-bits,memory,3000,15,36.34298539161682
prove,noirky2-bits,memory,3000,16,36.485315799713135
prove,noirky2-bits,memory,3000,17,37.05918025970459
prove,noirky2-bits,memory,3000,18,36.35462403297424
prove,noirky2-bits,memory,3000,19,36.93122482299805
prove,noirky2-bits-nozk,memory,100,0,1.033515453338623
prove,noirky2-bits-nozk,memory,100,1,0.9875671863555908
prove,noirky2-bits-nozk,memory,100,2,0.9784464836120605
prove,noirky2-bits-nozk,memory,100,3,1.0096797943115234
prove,noirky2-bits-nozk,memory,100,4,0.83357834815979
prove,noirky2-bits-nozk,memory,100,5,0.8125381469726562
prove,noirky2-bits-nozk,memory,100,6,0.7986917495727539
prove,noirky2-bits-nozk,memory,100,7,0.8251018524169922
prove,noirky2-bits-nozk,memory,100,8,0.8181707859039307
prove,noirky2-bits-nozk,memory,100,9,0.825171709060669
prove,noirky2-bits-nozk,memory,100,10,0.8482480049133301
prove,noirky2-bits-nozk,memory,100,11,0.8438758850097656
prove,noirky2-bits-nozk,memory,100,12,0.8842477798461914
prove,noirky2-bits-nozk,memory,100,13,0.8251287937164307
prove,noirky2-bits-nozk,memory,100,14,0.8503725528717041
prove,noirky2-bits-nozk,memory,100,15,0.8287477493286133
prove,noirky2-bits-nozk,memory,100,16,0.9452941417694092
prove,noirky2-bits-nozk,memory,100,17,0.8377878665924072
prove,noirky2-bits-nozk,memory,100,18,0.8565869331359863
prove,noirky2-bits-nozk,memory,100,19,0.8916242122650146
prove,noirky2-bits-nozk,memory,500,0,3.7299575805664062
prove,noirky2-bits-nozk,memory,500,1,3.7459681034088135
prove,noirky2-bits-nozk,memory,500,2,3.730652332305908
prove,noirky2-bits-nozk,memory,500,3,3.740729331970215
prove,noirky2-bits-nozk,memory,500,4,3.76846981048584
prove,noirky2-bits-nozk,memory,500,5,3.7424798011779785
prove,noirky2-bits-nozk,memory,500,6,3.775742769241333
prove,noirky2-bits-nozk,memory,500,7,3.7446255683898926
prove,noirky2-bits-nozk,memory,500,8,3.761927843093872
prove,noirky2-bits-nozk,memory,500,9,3.7262654304504395
prove,noirky2-bits-nozk,memory,500,10,3.7264626026153564
prove,noirky2-bits-nozk,memory,500,11,3.7345123291015625
prove,noirky2-bits-nozk,memory,500,12,3.724689483642578
prove,noirky2-bits-nozk,memory,500,13,3.7337937355041504
prove,noirky2-bits-nozk,memory,500,14,3.759852886199951
prove,noirky2-bits-nozk,memory,500,15,3.7382233142852783
prove,noirky2-bits-nozk,memory,500,16,3.753826379776001
prove,noirky2-bits-nozk,memory,500,17,3.732785701751709
prove,noirky2-bits-nozk,memory,500,18,3.7085700035095215
prove,noirky2-bits-nozk,memory,500,19,3.792646646499634
prove,noirky2-bits-nozk,memory,1000,0,8.076831340789795
prove,noirky2-bits-nozk,memory,1000,1,8.13839316368103
prove,noirky2-bits-nozk,memory,1000,2,8.136391878128052
prove,noirky2-bits-nozk,memory,1000,3,8.087875604629517
prove,noirky2-bits-nozk,memory,1000,4,8.144909858703613
prove,noirky2-bits-nozk,memory,1000,5,8.109097480773926
prove,noirky2-bits-nozk,memory,1000,6,8.104548454284668
prove,noirky2-bits-nozk,memory,1000,7,8.251006364822388
prove,noirky2-bits-nozk,memory,1000,8,8.146861553192139
prove,noirky2-bits-nozk,memory,1000,9,8.1349356174469
prove,noirky2-bits-nozk,memory,1000,10,8.128215789794922
prove,noirky2-bits-nozk,memory,1000,11,8.17025876045227
prove,noirky2-bits-nozk,memory,1000,12,8.14440393447876
prove,noirky2-bits-nozk,memory,1000,13,8.128217935562134
prove,noirky2-bits-nozk,memory,1000,14,8.109720230102539
prove,noirky2-bits-nozk,memory,1000,15,8.13631534576416
prove,noirky2-bits-nozk,memory,1000,16,8.210505962371826
prove,noirky2-bits-nozk,memory,1000,17,8.149837255477905
prove,noirky2-bits-nozk,memory,1000,18,8.123501300811768
prove,noirky2-bits-nozk,memory,1000,19,8.184670686721802
prove,noirky2-bits-nozk,memory,3000,0,33.426870346069336
prove,noirky2-bits-nozk,memory,3000,1,34.36055612564087
prove,noirky2-bits-nozk,memory,3000,2,33.78770399093628
prove,noirky2-bits-nozk,memory,3000,3,33.869892597198486
prove,noirky2-bits-nozk,memory,3000,4,34.432474851608276
prove,noirky2-bits-nozk,memory,3000,5,34.54793095588684
prove,noirky2-bits-nozk,memory,3000,6,34.12229943275452
prove,noirky2-bits-nozk,memory,3000,7,34.46354293823242
